gameId,season,week,gameDate,gameTimeEastern,gameTimeLocal,homeTeamId,visitorTeamId,seasonType,weekNameAbbr,siteId,homeTeamDistance,visitingTeamDistance,homeTeamFinalScore,visitingTeamFinalScore,winningTeam
56690,2015,13,2015-12-06,16:05:00,13:05:00,2520,2310,REG,Week 13,3225,3,1497,20,34,2310
56687,2015,13,2015-12-06,13:00:00,12:00:00,2510,3800,REG,Week 13,1006,17,1266,3,27,3800
56688,2015,13,2015-12-06,13:03:00,13:03:00,4900,200,REG,Week 13,3697,1,436,23,19,4900
56689,2015,13,2015-12-06,13:02:00,12:02:00,2100,2250,REG,Week 13,2350,3,500,42,39,2100
56694,2015,13,2015-12-07,20:31:00,20:31:00,5110,1200,REG,Week 13,2389,34,1197,16,19,1200
56695,2015,14,2015-12-10,20:25:00,18:25:00,3800,3000,REG,Week 14,1907,23,1271,23,20,3800
56700,2015,14,2015-12-13,20:31:00,19:31:00,2120,3200,REG,Week 14,3698,1,1592,6,27,3200
56701,2015,14,2015-12-13,13:02:00,13:02:00,2250,2200,REG,Week 14,2049,1,708,51,16,2250
56702,2015,14,2015-12-13,13:03:00,12:03:00,2310,4400,REG,Week 14,1552,1,1334,10,3,2310
56699,2015,14,2015-12-13,13:02:00,13:02:00,1050,4500,REG,Week 14,1048,13,2147,24,10,1050
56696,2015,14,2015-12-13,13:03:00,13:03:00,750,200,REG,Week 14,1769,1,188,38,0,750
56697,2015,14,2015-12-13,13:02:00,12:02:00,810,5110,REG,Week 14,4620,29,567,21,24,5110
56698,2015,14,2015-12-13,13:02:00,13:02:00,920,3900,REG,Week 14,3530,1,258,20,33,3900
56707,2015,14,2015-12-13,16:05:00,14:05:00,1400,2520,REG,Week 14,5786,14,937,12,15,2520
56708,2015,14,2015-12-13,16:25:00,15:25:00,1800,1200,REG,Week 14,2606,1,933,28,7,1800
56709,2015,14,2015-12-13,13:02:00,13:02:00,325,4600,REG,Week 14,3695,13,2322,6,35,4600
56706,2015,14,2015-12-13,13:02:00,13:02:00,4900,3300,REG,Week 14,3697,1,487,17,24,3300
56703,2015,14,2015-12-13,13:02:00,13:02:00,3430,2100,REG,Week 14,3757,17,758,30,8,3430
56704,2015,14,2015-12-13,13:01:00,13:01:00,3700,610,REG,Week 14,2769,2,271,23,20,3700
56705,2015,14,2015-12-13,13:02:00,12:02:00,2510,1540,REG,Week 14,1006,17,444,21,14,2510
56710,2015,14,2015-12-14,20:30:00,20:30:00,2700,3410,REG,Week 14,2475,8,1087,24,31,3410
56711,2015,15,2015-12-17,20:25:00,19:25:00,2510,4900,REG,Week 15,1006,17,860,31,23,2510
56712,2015,15,2015-12-19,20:26:00,19:26:00,1200,3430,REG,Week 15,4948,13,1369,16,19,3430
56716,2015,15,2015-12-20,13:02:00,12:02:00,3000,810,REG,Week 15,1004,12,329,38,17,3000
56717,2015,15,2015-12-20,13:02:00,13:02:00,3200,2100,REG,Week 15,1065,2,925,33,16,3200
56718,2015,15,2015-12-20,13:02:00,13:02:00,3410,750,REG,Week 15,3757,1,533,35,38,750
56713,2015,15,2015-12-20,13:02:00,13:02:00,325,2310,REG,Week 15,3695,13,956,14,34,2310
56714,2015,15,2015-12-20,13:02:00,13:02:00,2200,2120,REG,Week 15,2878,8,871,10,16,2120
56715,2015,15,2015-12-20,13:02:00,13:02:00,2250,200,REG,Week 15,2049,1,297,17,23,200
56719,2015,15,2015-12-20,20:31:00,20:31:00,3700,3800,REG,Week 15,2769,2,2074,17,40,3800
56723,2015,15,2015-12-20,16:25:00,16:25:00,3900,1400,REG,Week 15,5411,2,1312,34,27,3900
56724,2015,15,2015-12-20,16:25:00,13:25:00,4400,2700,REG,Week 15,1002,2,2257,30,14,4400
56725,2015,15,2015-12-20,16:25:00,13:25:00,4500,920,REG,Week 15,2099,1,2022,14,24,920
56720,2015,15,2015-12-20,13:03:00,13:03:00,5110,610,REG,Week 15,2389,34,284,35,25,5110
56721,2015,15,2015-12-20,16:05:00,13:05:00,2520,1800,REG,Week 15,3225,3,1823,20,30,1800
56722,2015,15,2015-12-20,16:06:00,13:06:00,4600,1050,REG,Week 15,5315,9,2017,30,13,4600
56726,2015,15,2015-12-21,20:30:00,19:30:00,3300,1540,REG,Week 15,2870,9,932,27,35,1540
56727,2015,16,2015-12-24,20:26:00,17:26:00,2520,4400,REG,Week 16,3225,3,445,23,20,2520
56728,2015,16,2015-12-26,20:26:00,20:26:00,3700,5110,REG,Week 16,2769,2,137,24,38,5110
56732,2015,16,2015-12-27,13:03:00,12:03:00,2310,1050,REG,Week 16,1552,1,684,17,13,2310
56733,2015,16,2015-12-27,13:02:00,13:02:00,2700,2200,REG,Week 16,2475,8,1020,12,18,2200
56734,2015,16,2015-12-27,20:30:00,19:30:00,3000,3410,REG,Week 16,1004,12,1009,49,17,3000
56729,2015,16,2015-12-27,13:02:00,13:02:00,200,750,REG,Week 16,1001,41,227,20,13,200
56730,2015,16,2015-12-27,13:02:00,13:02:00,610,1200,REG,Week 16,3770,2,1200,16,6,610
56731,2015,16,2015-12-27,13:03:00,13:03:00,1540,4500,REG,Week 16,2026,10,2073,32,17,1540
56735,2015,16,2015-12-27,16:05:00,15:05:00,3300,2250,REG,Week 16,2870,9,504,38,27,3300
56739,2015,16,2015-12-27,16:25:00,14:25:00,3800,1800,REG,Week 16,1907,23,1496,38,8,3800
56740,2015,16,2015-12-27,16:26:00,13:26:00,4600,2510,REG,Week 16,5315,9,1703,17,23,2510
56741,2015,16,2015-12-27,13:02:00,13:02:00,325,3900,REG,Week 16,3695,13,195,20,17,325
56736,2015,16,2015-12-27,13:02:00,13:02:00,3430,3200,REG,Week 16,3757,17,170,26,20,3430
56737,2015,16,2015-12-27,13:03:00,13:03:00,4900,810,REG,Week 16,3697,1,1031,21,26,810
56738,2015,16,2015-12-27,13:02:00,12:02:00,2100,2120,REG,Week 16,2350,3,671,6,34,2120
56742,2015,16,2015-12-28,20:30:00,18:30:00,1400,920,REG,Week 16,5786,14,1093,20,17,1400
56748,2015,17,2016-01-03,13:02:00,13:02:00,1050,3900,REG,Week 17,1048,13,117,12,28,3900
56747,2015,17,2016-01-03,13:02:00,13:02:00,920,325,REG,Week 17,3530,1,414,24,16,920
56750,2015,17,2016-01-03,20:30:00,19:30:00,1800,3000,REG,Week 17,2606,1,265,13,20,3000
56749,2015,17,2016-01-03,13:03:00,12:03:00,1200,5110,REG,Week 17,4948,13,1178,23,34,5110
56744,2015,17,2016-01-03,13:02:00,13:02:00,610,3430,REG,Week 17,3770,2,265,22,17,610
56743,2015,17,2016-01-03,13:02:00,13:02:00,200,3300,REG,Week 17,1001,41,428,17,20,3300
56746,2015,17,2016-01-03,13:02:00,12:02:00,810,1540,REG,Week 17,4620,29,228,20,24,1540
56745,2015,17,2016-01-03,16:25:00,16:25:00,750,4900,REG,Week 17,1769,1,510,38,10,750
56756,2015,17,2016-01-03,16:25:00,14:25:00,3800,4600,REG,Week 17,1907,23,1096,6,36,4600
56755,2015,17,2016-01-03,13:03:00,13:03:00,3410,3700,REG,Week 17,3757,1,85,30,35,3700
56758,2015,17,2016-01-03,16:25:00,13:25:00,4500,2510,REG,Week 17,2099,1,1708,19,16,4500
56757,2015,17,2016-01-03,16:25:00,14:25:00,1400,4400,REG,Week 17,5786,14,826,27,20,1400
56752,2015,17,2016-01-03,13:02:00,13:02:00,2200,2100,REG,Week 17,2878,8,249,30,24,2200
56751,2015,17,2016-01-03,13:02:00,12:02:00,2120,2250,REG,Week 17,3698,1,824,30,6,2120
56754,2015,17,2016-01-03,13:02:00,13:02:00,2700,3200,REG,Week 17,2475,8,1225,20,10,2700
56753,2015,17,2016-01-03,16:26:00,15:26:00,2310,2520,REG,Week 17,1552,1,1501,23,17,2310
56824,2015,1,2016-01-09,16:35:00,15:35:00,2120,2310,WC,WC,3698,1,649,0,30,2310
56825,2015,1,2016-01-09,20:15:00,20:15:00,920,3900,WC,WC,3530,1,258,16,18,3900
56826,2015,1,2016-01-10,13:05:00,12:05:00,3000,4600,WC,WC,1004,12,1386,9,10,4600
56827,2015,1,2016-01-10,16:42:00,16:42:00,5110,1800,WC,WC,2389,34,693,18,35,1800
56828,2015,2,2016-01-16,16:35:00,16:35:00,3200,2310,DIV,DIV,1065,2,1234,27,20,3200
56829,2015,2,2016-01-16,20:15:00,18:15:00,3800,1800,DIV,DIV,1907,23,1496,26,20,3800
56830,2015,2,2016-01-17,13:06:00,13:06:00,750,4600,DIV,DIV,1769,1,2273,31,24,750
56831,2015,2,2016-01-17,16:40:00,14:40:00,1400,3900,DIV,DIV,5786,14,1320,23,16,1400
56832,2015,3,2016-01-24,15:05:00,13:05:00,1400,3200,CON,CONF,5786,14,1760,20,18,1400
56833,2015,3,2016-01-24,18:42:00,18:42:00,750,3800,CON,CONF,1769,1,1772,49,15,750
56834,2015,4,2016-02-07,18:39:00,15:39:00,1400,750,SB,SB,2099,936,2277,24,10,1400
56844,2016,1,2016-08-11,19:30:00,19:30:00,3430,2250,PRE,P1,3757,17,840,17,13,3430
56840,2016,1,2016-08-11,20:00:00,19:00:00,810,1400,PRE,P1,4620,29,915,0,22,1400
56838,2016,1,2016-08-11,19:30:00,19:30:00,325,750,PRE,P1,3695,13,363,22,19,325
56852,2016,1,2016-08-11,19:00:00,19:00:00,200,5110,PRE,P1,1001,41,530,23,17,200
56851,2016,1,2016-08-11,19:00:00,19:00:00,3700,4900,PRE,P1,2769,2,924,17,9,3700
56847,2016,1,2016-08-11,19:30:00,19:30:00,3200,3300,PRE,P1,1065,2,1343,34,22,3200
56841,2016,1,2016-08-12,19:00:00,19:00:00,3900,1540,PRE,P1,5411,2,207,17,30,1540
56839,2016,1,2016-08-12,20:00:00,19:00:00,1800,1050,PRE,P1,2606,1,381,17,11,1800
56845,2016,1,2016-08-12,19:00:00,19:00:00,3410,2700,PRE,P1,3757,1,1078,10,27,2700
56848,2016,1,2016-08-12,22:00:00,20:00:00,3800,2520,PRE,P1,1907,23,631,10,31,2520
56846,2016,1,2016-08-12,19:30:00,19:30:00,920,3000,PRE,P1,3530,1,606,16,17,3000
56843,2016,1,2016-08-13,19:00:00,19:00:00,610,2200,PRE,P1,3770,2,437,18,19,2200
56837,2016,1,2016-08-13,20:00:00,17:00:00,2510,1200,PRE,P1,2850,36,1228,28,24,2510
56850,2016,1,2016-08-13,16:30:00,15:30:00,2310,4600,PRE,P1,1552,1,1501,16,15,2310
56849,2016,1,2016-08-13,20:00:00,19:00:00,2100,4400,PRE,P1,2350,3,1738,27,10,2100
56842,2016,1,2016-08-14,19:00:00,16:00:00,4500,2120,PRE,P1,2099,1,1614,13,24,2120
56858,2016,2,2016-08-18,19:30:00,19:30:00,1540,920,PRE,P2,2026,10,236,14,30,920
56857,2016,2,2016-08-18,20:00:00,20:00:00,3200,810,PRE,P2,1065,2,849,23,20,3200
56854,2016,2,2016-08-18,20:00:00,20:00:00,1050,200,PRE,P2,1048,13,520,13,24,200
56866,2016,2,2016-08-18,19:00:00,19:00:00,3900,3700,PRE,P2,5411,2,258,0,17,3700
56865,2016,2,2016-08-18,20:00:00,19:00:00,1800,2520,PRE,P2,2606,1,1825,20,12,1800
56861,2016,2,2016-08-18,22:00:00,19:00:00,4600,3000,PRE,P2,5315,9,1386,11,18,3000
56853,2016,2,2016-08-19,21:00:00,18:00:00,4400,3800,PRE,P2,1002,2,303,19,3,4400
56860,2016,2,2016-08-19,20:00:00,19:00:00,1200,2700,PRE,P2,4948,13,1114,41,14,1200
56864,2016,2,2016-08-19,19:30:00,19:30:00,5110,3430,PRE,P2,2389,34,184,22,18,5110
56859,2016,2,2016-08-20,21:00:00,18:00:00,2510,2310,PRE,P2,2850,36,1362,21,20,2510
56856,2016,2,2016-08-20,15:00:00,14:00:00,2100,750,PRE,P2,2350,3,339,16,26,750
56855,2016,2,2016-08-20,19:00:00,19:00:00,2200,325,PRE,P2,2878,8,500,18,19,325
56862,2016,2,2016-08-20,20:00:00,19:00:00,2120,3300,PRE,P2,3698,1,312,16,9,2120
56868,2016,2,2016-08-20,19:30:00,19:30:00,2250,4900,PRE,P2,2049,1,171,21,27,4900
56867,2016,2,2016-08-20,21:00:00,19:00:00,1400,4500,PRE,P2,5786,14,928,24,31,4500
56863,2016,2,2016-08-20,16:00:00,16:00:00,610,3410,PRE,P2,3770,2,277,21,0,610
56874,2016,3,2016-08-25,22:00:00,19:00:00,4600,1200,PRE,P3,5315,9,1665,27,17,4600
56883,2016,3,2016-08-25,20:00:00,20:00:00,2700,200,PRE,P3,1003,186,417,17,6,2700
56876,2016,3,2016-08-26,22:00:00,19:00:00,4500,1800,PRE,P3,2099,1,1822,10,21,1800
56873,2016,3,2016-08-26,19:30:00,19:30:00,5110,610,PRE,P3,2389,34,284,21,16,5110
56879,2016,3,2016-08-26,19:30:00,19:30:00,750,3200,PRE,P3,1769,1,701,17,19,3200
56884,2016,3,2016-08-26,20:00:00,20:00:00,4900,1050,PRE,P3,3697,1,926,30,13,4900
56882,2016,3,2016-08-26,20:00:00,19:00:00,3300,3900,PRE,P3,2870,9,920,14,27,3900
56877,2016,3,2016-08-27,13:00:00,12:00:00,810,2310,PRE,P3,4620,29,411,7,23,2310
56875,2016,3,2016-08-27,19:00:00,19:00:00,325,1540,PRE,P3,3695,13,401,30,9,325
56869,2016,3,2016-08-27,20:00:00,17:00:00,2520,2100,PRE,P3,3225,3,1945,14,27,2100
56881,2016,3,2016-08-27,19:00:00,19:00:00,2200,3700,PRE,P3,2878,8,582,23,33,3700
56880,2016,3,2016-08-27,19:30:00,19:30:00,3430,3410,PRE,P3,3757,17,1,20,21,3410
56878,2016,3,2016-08-27,21:00:00,19:00:00,1400,2510,PRE,P3,5786,14,854,17,9,1400
56870,2016,3,2016-08-28,13:00:00,12:00:00,3000,4400,PRE,P3,1652,12,1526,23,10,3000
56871,2016,3,2016-08-28,16:00:00,15:00:00,2120,3800,PRE,P3,3698,1,1004,34,24,2120
56872,2016,3,2016-08-28,20:00:00,20:00:00,2250,920,PRE,P3,2049,1,628,26,21,2250
56893,2016,4,2016-08-31,19:30:00,19:30:00,4900,5110,PRE,P4,3697,1,817,13,20,5110
56889,2016,4,2016-09-01,19:30:00,19:30:00,750,3900,PRE,P4,1769,1,363,18,6,750
56890,2016,4,2016-09-01,22:00:00,19:00:00,4400,4500,PRE,P4,1002,2,420,21,31,4500
56891,2016,4,2016-09-01,22:00:00,19:00:00,2520,4600,PRE,P4,3225,3,674,21,23,4600
56888,2016,4,2016-09-01,19:00:00,19:00:00,3700,3430,PRE,P4,2769,2,73,14,6,3700
56885,2016,4,2016-09-01,19:00:00,19:00:00,200,2250,PRE,P4,1001,41,286,17,15,200
56886,2016,4,2016-09-01,20:00:00,19:00:00,3000,2510,PRE,P4,1652,12,1544,27,25,3000
56887,2016,4,2016-09-01,19:00:00,19:00:00,3410,3200,PRE,P4,3757,1,170,17,9,3410
56892,2016,4,2016-09-01,19:00:00,19:00:00,2700,2100,PRE,P4,2475,8,806,10,21,2100
56898,2016,4,2016-09-01,20:00:00,19:00:00,2310,1800,PRE,P4,1552,1,500,17,7,2310
56899,2016,4,2016-09-01,20:00:00,19:00:00,1200,2120,PRE,P4,4948,13,234,17,28,2120
56900,2016,4,2016-09-01,19:30:00,19:30:00,920,2200,PRE,P4,3530,1,106,10,13,2200
56897,2016,4,2016-09-01,21:30:00,19:30:00,3800,1400,PRE,P4,1907,23,586,38,17,3800
56894,2016,4,2016-09-01,20:00:00,19:00:00,3300,325,PRE,P4,2870,9,997,14,23,325
56895,2016,4,2016-09-01,19:30:00,19:30:00,1540,610,PRE,P4,2026,10,221,31,0,1540
56896,2016,4,2016-09-01,20:00:00,20:00:00,1050,810,PRE,P4,1048,13,321,7,21,810
56901,2016,1,2016-09-08,20:30:00,18:30:00,1400,750,REG,Week 1,5786,14,1357,21,20,1400
56905,2016,1,2016-09-11,13:00:00,13:00:00,2250,1800,REG,Week 1,2049,1,1039,23,27,1800
56906,2016,1,2016-09-11,13:00:00,12:00:00,2310,4400,REG,Week 1,1552,1,1334,33,27,2310
56907,2016,1,2016-09-11,13:00:00,12:00:00,3300,2520,REG,Week 1,2870,9,1912,34,35,2520
56902,2016,1,2016-09-11,13:00:00,13:00:00,200,4900,REG,Week 1,1001,41,416,24,31,4900
56903,2016,1,2016-09-11,13:00:00,13:00:00,325,610,REG,Week 1,3695,13,265,13,7,325
56904,2016,1,2016-09-11,13:00:00,12:00:00,2120,810,REG,Week 1,3698,1,964,23,14,2120
56908,2016,1,2016-09-11,13:00:00,13:00:00,3430,920,REG,Week 1,3757,17,565,22,23,920
56912,2016,1,2016-09-11,16:25:00,15:25:00,1200,3410,REG,Week 1,4948,13,1385,19,20,3410
56913,2016,1,2016-09-11,16:25:00,16:25:00,2200,1540,REG,Week 1,2878,8,231,35,39,1540
56914,2016,1,2016-09-11,20:30:00,18:30:00,3800,3200,REG,Week 1,1907,23,2293,21,23,3200
56909,2016,1,2016-09-11,13:00:00,13:00:00,3700,1050,REG,Week 1,2769,2,365,29,10,3700
56910,2016,1,2016-09-11,13:00:00,12:00:00,2100,3000,REG,Week 1,2350,3,694,16,25,3000
56911,2016,1,2016-09-11,16:05:00,13:05:00,4600,2700,REG,Week 1,5315,9,2715,12,10,4600
56915,2016,1,2016-09-12,19:10:00,19:10:00,5110,3900,REG,Week 1,2389,34,196,16,38,3900
56916,2016,1,2016-09-12,22:20:00,19:20:00,4500,2510,REG,Week 1,2099,1,281,28,0,4500
56917,2016,2,2016-09-15,20:25:00,20:25:00,610,3430,REG,Week 2,3770,2,265,31,37,3430
56922,2016,2,2016-09-18,13:00:00,13:00:00,3200,2700,REG,Week 2,1065,2,1218,31,24,3200
56923,2016,2,2016-09-18,13:00:00,13:00:00,3410,3300,REG,Week 2,3757,1,1173,16,13,3410
56924,2016,2,2016-09-18,13:00:00,13:00:00,3900,920,REG,Week 2,5411,2,256,24,16,3900
56921,2016,2,2016-09-18,13:00:00,12:00:00,2120,2310,REG,Week 2,3698,1,649,19,12,2120
56918,2016,2,2016-09-18,13:00:00,13:00:00,750,4500,REG,Week 2,1769,1,2276,46,27,750
56919,2016,2,2016-09-18,13:00:00,13:00:00,1050,325,REG,Week 2,1048,13,296,20,25,325
56920,2016,2,2016-09-18,13:00:00,13:00:00,1540,2100,REG,Week 2,2026,10,470,15,16,2100
56929,2016,2,2016-09-18,16:25:00,13:25:00,2520,200,REG,Week 2,3225,3,2141,28,35,200
56930,2016,2,2016-09-18,16:25:00,13:25:00,4400,2250,REG,Week 2,1002,2,2085,38,14,4400
56931,2016,2,2016-09-18,20:30:00,19:30:00,3000,1800,REG,Week 2,1652,12,257,17,14,3000
56928,2016,2,2016-09-18,16:25:00,14:25:00,1400,2200,REG,Week 2,5786,14,994,34,20,1400
56925,2016,2,2016-09-18,13:00:00,13:00:00,5110,1200,REG,Week 2,2389,34,1197,23,27,1200
56926,2016,2,2016-09-18,16:05:00,14:05:00,3800,4900,REG,Week 2,1907,23,1803,40,7,3800
56927,2016,2,2016-09-18,16:05:00,13:05:00,2510,4600,REG,Week 2,2850,36,954,9,3,2510
56932,2016,2,2016-09-19,20:30:00,19:30:00,810,3700,REG,Week 2,4620,29,663,14,29,3700
56933,2016,3,2016-09-22,20:25:00,20:25:00,3200,2120,REG,Week 3,1065,2,1591,27,0,3200
56938,2016,3,2016-09-25,13:00:00,13:00:00,2250,325,REG,Week 3,2049,1,686,17,19,325
56939,2016,3,2016-09-25,13:00:00,13:00:00,2700,1050,REG,Week 3,2475,8,1069,30,24,2700
56940,2016,3,2016-09-25,13:00:00,13:00:00,3410,5110,REG,Week 3,3757,1,218,27,29,5110
56937,2016,3,2016-09-25,13:00:00,12:00:00,1800,1540,REG,Week 3,2606,1,289,34,27,1800
56934,2016,3,2016-09-25,13:00:00,13:00:00,610,3800,REG,Week 3,3770,2,1903,33,18,610
56935,2016,3,2016-09-25,13:00:00,13:00:00,750,3000,REG,Week 3,1769,1,939,10,22,3000
56936,2016,3,2016-09-25,13:00:00,13:00:00,920,1400,REG,Week 3,3530,1,1085,17,29,1400
56945,2016,3,2016-09-25,16:25:00,15:25:00,2310,3430,REG,Week 3,1552,1,1069,24,6,2310
56946,2016,3,2016-09-25,16:25:00,16:25:00,3700,3900,REG,Week 3,2769,2,256,34,3,3700
56947,2016,3,2016-09-25,20:30:00,19:30:00,1200,810,REG,Week 3,4948,13,827,31,17,1200
56944,2016,3,2016-09-25,16:25:00,16:25:00,2200,4400,REG,Week 3,2878,8,1781,26,22,2200
56941,2016,3,2016-09-25,13:00:00,12:00:00,2100,2520,REG,Week 3,2350,3,1950,10,17,2520
56942,2016,3,2016-09-25,16:05:00,13:05:00,4600,4500,REG,Week 3,5315,9,705,37,18,4600
56943,2016,3,2016-09-25,16:05:00,16:05:00,4900,2510,REG,Week 3,3697,1,2183,32,37,2510
56948,2016,3,2016-09-26,20:30:00,19:30:00,3300,200,REG,Week 3,2870,9,465,32,45,200
56949,2016,4,2016-09-29,20:25:00,20:25:00,920,2700,REG,Week 4,3530,1,934,22,7,920
56953,2016,4,2016-10-02,13:00:00,12:00:00,810,1540,REG,Week 4,4620,29,228,17,14,810
56954,2016,4,2016-10-02,13:00:00,12:00:00,2120,2100,REG,Week 4,3698,1,671,27,20,2120
56955,2016,4,2016-10-02,13:00:00,13:00:00,3200,610,REG,Week 4,1065,2,385,0,16,610
56950,2016,4,2016-10-02,09:35:00,14:35:00,2250,2200,REG,Week 4,5525,4255,3983,30,27,2250
56951,2016,4,2016-10-02,13:00:00,13:00:00,200,750,REG,Week 4,1001,41,227,48,33,200
56952,2016,4,2016-10-02,13:00:00,13:00:00,325,2520,REG,Week 4,3695,13,2443,27,28,2520
56956,2016,4,2016-10-02,13:00:00,13:00:00,3430,4600,REG,Week 4,3757,17,2390,17,27,4600
56960,2016,4,2016-10-02,16:25:00,13:25:00,4400,3300,REG,Week 4,1002,2,1594,34,35,3300
56961,2016,4,2016-10-02,16:25:00,13:25:00,4500,1200,REG,Week 4,2099,1,1440,17,24,1200
56962,2016,4,2016-10-02,20:30:00,20:30:00,3900,2310,REG,Week 4,5411,2,775,43,14,3900
56957,2016,4,2016-10-02,13:00:00,13:00:00,5110,1050,REG,Week 4,2389,34,314,31,20,5110
56958,2016,4,2016-10-02,16:05:00,16:05:00,4900,1400,REG,Week 4,3697,1,1507,7,27,1400
56959,2016,4,2016-10-02,16:25:00,14:25:00,3800,2510,REG,Week 4,1907,23,382,13,17,2510
56963,2016,4,2016-10-03,20:30:00,19:30:00,3000,3410,REG,Week 4,1652,12,1009,24,10,3000
56964,2016,5,2016-10-06,20:25:00,17:25:00,4500,3800,REG,Week 5,2099,1,631,21,33,3800
56968,2016,5,2016-10-09,13:00:00,13:00:00,2200,810,REG,Week 5,2878,8,193,29,23,2200
56969,2016,5,2016-10-09,13:00:00,13:00:00,2700,2100,REG,Week 5,2475,8,806,17,30,2100
56970,2016,5,2016-10-09,13:00:00,12:00:00,3000,2120,REG,Week 5,1652,12,1063,31,13,3000
56965,2016,5,2016-10-09,13:00:00,13:00:00,325,5110,REG,Week 5,3695,13,49,10,16,5110
56966,2016,5,2016-10-09,13:00:00,13:00:00,1050,3200,REG,Week 5,1048,13,540,13,33,3200
56967,2016,5,2016-10-09,13:00:00,13:00:00,1540,3700,REG,Week 5,2026,10,442,24,23,1540
56974,2016,5,2016-10-09,16:25:00,13:25:00,2510,610,REG,Week 5,2850,36,2203,19,30,610
56975,2016,5,2016-10-09,16:25:00,13:25:00,2520,4400,REG,Week 5,3225,3,445,34,31,2520
56976,2016,5,2016-10-09,20:30:00,19:30:00,1800,3410,REG,Week 5,2606,1,753,23,16,1800
56971,2016,5,2016-10-09,13:00:00,13:00:00,3900,3430,REG,Week 5,5411,2,296,31,13,3900
56972,2016,5,2016-10-09,16:05:00,14:05:00,1400,200,REG,Week 5,5786,14,1224,16,23,200
56973,2016,5,2016-10-09,16:25:00,15:25:00,1200,920,REG,Week 5,4948,13,829,28,14,1200
56977,2016,5,2016-10-10,20:30:00,20:30:00,750,4900,REG,Week 5,1769,1,510,14,17,4900
56978,2016,6,2016-10-13,20:25:00,17:25:00,4400,1400,REG,Week 6,1002,2,829,21,13,4400
56982,2016,6,2016-10-16,13:00:00,13:00:00,2700,3900,REG,Week 6,2475,8,1000,30,15,2700
56983,2016,6,2016-10-16,13:00:00,13:00:00,3200,920,REG,Week 6,1065,2,724,35,17,3200
56984,2016,6,2016-10-16,13:00:00,12:00:00,3300,750,REG,Week 6,2870,9,649,41,38,3300
56979,2016,6,2016-10-16,13:00:00,13:00:00,610,4500,REG,Week 6,3770,2,2287,45,16,610
56980,2016,6,2016-10-16,13:00:00,12:00:00,810,2250,REG,Week 6,4620,29,863,16,17,2250
56981,2016,6,2016-10-16,13:00:00,13:00:00,1540,2510,REG,Week 6,2026,10,2007,31,28,1540
56985,2016,6,2016-10-16,13:00:00,13:00:00,3410,325,REG,Week 6,3757,1,173,27,23,3410
56989,2016,6,2016-10-16,16:25:00,15:25:00,1800,1200,REG,Week 6,2606,1,933,16,30,1200
56990,2016,6,2016-10-16,16:25:00,13:25:00,4600,200,REG,Week 6,5315,9,2183,26,24,4600
56991,2016,6,2016-10-16,20:30:00,19:30:00,2120,2200,REG,Week 6,3698,1,872,26,23,2120
56986,2016,6,2016-10-16,13:00:00,12:00:00,2100,1050,REG,Week 6,2350,3,446,28,26,2100
56987,2016,6,2016-10-16,13:00:00,13:00:00,5110,3700,REG,Week 6,2389,34,114,27,20,5110
56988,2016,6,2016-10-16,16:05:00,13:05:00,2520,2310,REG,Week 6,3225,3,1497,10,26,2310
56992,2016,6,2016-10-17,20:30:00,18:30:00,3800,3430,REG,Week 6,1907,23,2128,28,3,3800
56993,2016,7,2016-10-20,20:25:00,19:25:00,1800,810,REG,Week 7,2606,1,157,26,10,1800
56997,2016,7,2016-10-23,13:00:00,13:00:00,2250,2520,REG,Week 7,2049,1,2362,16,33,2520
56998,2016,7,2016-10-23,13:00:00,12:00:00,2310,3300,REG,Week 7,1552,1,670,27,21,2310
56999,2016,7,2016-10-23,13:00:00,13:00:00,2700,610,REG,Week 7,2475,8,1164,28,25,2700
56994,2016,7,2016-10-23,09:31:00,14:31:00,2510,3410,REG,Week 7,5526,5448,3452,10,17,3410
56995,2016,7,2016-10-23,13:00:00,13:00:00,920,1050,REG,Week 7,3530,1,210,31,17,920
56996,2016,7,2016-10-23,13:00:00,13:00:00,1540,5110,REG,Week 7,2026,10,370,20,17,1540
57000,2016,7,2016-10-23,13:00:00,13:00:00,3430,325,REG,Week 7,3757,17,173,24,16,3430
57004,2016,7,2016-10-23,16:05:00,13:05:00,4500,4900,REG,Week 7,2099,1,2368,17,34,4900
57005,2016,7,2016-10-23,16:25:00,16:25:00,3900,3200,REG,Week 7,5411,2,469,16,27,3200
57006,2016,7,2016-10-23,20:30:00,18:30:00,3800,4600,REG,Week 7,1907,23,1096,6,6,0
57001,2016,7,2016-10-23,13:00:00,13:00:00,3700,3000,REG,Week 7,2769,2,990,21,10,3700
57002,2016,7,2016-10-23,13:00:00,12:00:00,2100,2200,REG,Week 7,2350,3,255,26,34,2200
57003,2016,7,2016-10-23,16:05:00,16:05:00,200,4400,REG,Week 7,1001,41,1884,30,33,4400
57007,2016,7,2016-10-24,20:30:00,18:30:00,1400,2120,REG,Week 7,5786,14,883,27,9,1400
57008,2016,8,2016-10-27,20:25:00,19:25:00,2100,2250,REG,Week 8,2350,3,500,36,22,2100
57012,2016,8,2016-10-30,13:00:00,13:00:00,1050,3430,REG,Week 8,1048,13,384,28,31,3430
57013,2016,8,2016-10-30,13:00:00,12:00:00,2120,1540,REG,Week 8,3698,1,1102,20,13,2120
